EmployeeID,Age,Gender,Department,City,Experience,Salary,PerformanceScore,TrainingHours,Status
EMP1071,51,Male,HR,Coimbatore,3.5,52453.19,2,16.9,Active
EMP1072,60,Male,IT,Chennai,28.7,147059.8,2,20.0,Active
EMP1073,58,Male,IT,Chennai,9.4,85367.95,3,22.7,Active
EMP1074,39,Male,IT,Chennai,26.7,127025.67,5,30.4,Active
EMP1075,56,Female,Operations,Hyderabad,18.1,110687.79,4,16.1,Active
EMP1076,53,Female,Finance,Chennai,24.8,138985.91,2,21.4,Active
EMP1077,33,Male,Finance,Mumbai,29.5,149134.98,3,6.3,Active
EMP1078,34,Male,Sales,Chennai,8.7,81704.39,3,22.2,Active
EMP1079,53,Female,IT,Pune,28.8,130547.01,2,63.5,Active
EMP1080,49,Male,Operations,Bengaluru,11.7,70754.41,5,44.7,Active
EMP1081,56,Female,Marketing,Pune,11.6,69717.57,3,20.2,Active
EMP1082,30,Female,IT,Hyderabad,10.2,84471.83,5,28.0,Active
EMP1083,51,Male,Finance,Chennai,16.2,88298.87,3,12.4,Active
EMP1084,26,Female,Operations,Chennai,4.6,56159.96,4,16.7,Active
EMP1085,21,Female,Operations,Mumbai,16.6,103064.29,2,12.6,On Leave
EMP1086,27,Male,Finance,Coimbatore,16.3,102611.62,3,25.3,Active
EMP1087,47,Male,Sales,Chennai,22.9,119420.01,3,33.9,Active
EMP1088,41,Male,IT,Pune,25.0,122597.01,4,24.5,Active
EMP1089,48,Male,Operations,Hyderabad,13.2,73425.19,4,24.7,Active
EMP1090,36,Female,IT,Bengaluru,9.1,84846.95,4,12.1,Active
EMP1091,43,Female,Operations,Chennai,7.8,67534.79,4,6.4,Inactive
EMP1092,40,Female,Sales,Bengaluru,5.8,56987.84,4,27.9,Active
EMP1093,58,Male,Sales,Chennai,1.7,39606.72,3,43.5,Active
EMP1094,45,Male,Finance,Hyderabad,10.3,59843.54,3,17.8,Active
EMP1095,48,Female,IT,Coimbatore,8.1,62783.18,4,5.6,Active
EMP1096,25,Male,IT,Pune,29.0,159791.35,4,16.5,Active
EMP1097,41,Female,IT,Hyderabad,16.7,91206.36,4,18.8,Inactive
EMP1098,38,Male,IT,Bengaluru,10.4,80915.84,3,38.0,On Leave
EMP1099,26,Female,Marketing,Chennai,17.4,103959.55,2,32.8,Active
EMP1100,49,Female,HR,Bengaluru,4.2,37660.62,5,21.6,On Leave
EMP1101,39,Male,IT,Pune,13.3,91027.68,3,43.7,Active
EMP1102,53,Male,Operations,Hyderabad,18.8,107303.32,2,20.5,Active
EMP1103,21,Male,Operations,Bengaluru,14.7,85549.99,4,17.9,Active
EMP1104,23,Male,Operations,Bengaluru,12.1,99297.22,5,10.9,Active
EMP1105,41,Female,Operations,Pune,29.8,124951.21,2,12.0,Active
EMP1106,55,Female,IT,Chennai,26.4,143869.83,4,14.1,On Leave
EMP1107,60,Female,Finance,Bengaluru,18.7,104067.59,5,20.0,Inactive
EMP1108,23,Female,Marketing,Pune,17.1,101025.36,5,16.0,Active
EMP1109,45,Male,Sales,Chennai,18.6,105630.46,5,40.8,Active
EMP1110,58,Male,IT,Coimbatore,6.0,58134.75,3,20.4,Active
EMP1111,40,Male,Marketing,Chennai,11.9,78481.97,3,19.3,Active
EMP1112,54,Female,IT,Coimbatore,1.2,32336.79,1,25.9,Active
EMP1113,41,Male,IT,Hyderabad,14.3,97875.98,2,28.6,Active
EMP1114,43,Female,Sales,Pune,16.3,96435.27,3,9.1,On Leave
EMP1115,26,Male,Sales,Chennai,6.8,65909.28,3,17.5,Inactive
EMP1116,33,Female,Sales,Coimbatore,28.9,146614.95,2,13.7,Active
EMP1117,43,Female,IT,Coimbatore,27.3,141490.96,3,18.6,Active
EMP1118,29,Male,Operations,Hyderabad,21.7,111134.72,2,12.1,Active
EMP1119,37,Male,IT,Mumbai,16.0,91951.45,4,36.6,Active
EMP1120,22,Female,IT,Pune,26.1,128652.23,3,16.9,Active
EMP1121,39,Male,Operations,Mumbai,3.9,57143.88,3,24.6,Active
EMP1122,39,Male,Operations,Chennai,23.7,128440.68,3,15.0,Active
EMP1123,27,Female,Operations,Pune,3.7,45045.12,2,12.2,Active
EMP1124,40,Male,Marketing,Hyderabad,23.8,118668.02,5,20.6,Active
EMP1125,29,Female,Sales,Chennai,8.3,58813.09,3,20.4,Inactive
EMP1126,37,Female,Sales,Pune,26.3,138432.05,3,26.1,Active
EMP1127,47,Male,IT,Pune,28.3,147373.33,2,21.0,Inactive
EMP1128,22,Male,Finance,Mumbai,4.5,71279.74,3,10.0,Active
EMP1129,56,Male,HR,Chennai,13.9,74623.42,1,6.8,Active
EMP1130,39,Female,IT,Hyderabad,29.4,142875.94,3,12.7,Active
EMP1131,37,Male,Sales,Hyderabad,14.5,89601.57,3,14.1,Active
EMP1132,25,Female,Finance,Chennai,25.9,135821.92,4,4.2,Active
EMP1133,59,Male,IT,Chennai,17.7,103224.66,4,38.7,Active
EMP1134,38,Male,IT,Coimbatore,11.3,75566.31,2,22.1,Active
EMP1135,27,Male,Sales,Bengaluru,8.6,74151.26,2,9.8,Active
EMP1136,37,Male,IT,Mumbai,6.1,70119.08,3,33.8,Inactive
EMP1137,59,Male,Operations,Chennai,22.9,106819.81,2,33.3,Active
EMP1138,56,Female,Finance,Chennai,11.6,91443.54,1,24.7,Active
EMP1139,60,Male,Finance,Bengaluru,15.3,102911.59,4,42.7,Active
EMP1140,24,Male,Sales,Bengaluru,14.8,89874.37,1,2.2,Active
EMP1141,58,Male,Marketing,Pune,17.3,96186.78,4,20.1,On Leave
EMP1142,45,Female,HR,Hyderabad,26.0,128432.46,2,14.2,Active
EMP1143,25,Female,Sales,Mumbai,29.4,133006.38,5,34.4,Active
EMP1144,50,Male,Sales,Pune,12.2,79940.25,4,20.4,Active
EMP1145,32,Female,IT,Chennai,24.8,112580.93,4,33.0,Active
EMP1146,24,Male,Operations,Bengaluru,22.9,121161.65,2,26.1,Active
EMP1147,44,Female,Marketing,Coimbatore,17.2,82708.05,4,30.3,Active
EMP1148,49,Male,Sales,Hyderabad,28.7,149477.36,4,28.4,Inactive
EMP1149,29,Male,Operations,Pune,6.0,52359.04,4,47.6,Inactive
EMP1150,24,Female,Operations,Coimbatore,3.3,43856.66,3,14.3,Active
EMP1151,44,Male,Sales,Hyderabad,25.6,121578.13,4,18.3,Active
EMP1152,34,Female,Marketing,Coimbatore,13.2,78895.69,1,26.2,Active
EMP1153,25,Male,Sales,Bengaluru,25.4,137248.25,3,35.6,Active
EMP1154,38,Female,Sales,Pune,26.8,110897.53,4,30.3,Active
EMP1155,39,Female,Sales,Pune,1.9,53865.72,3,25.8,Active
EMP1156,32,Male,Marketing,Hyderabad,26.5,130454.19,2,18.0,On Leave
EMP1157,38,Female,IT,Coimbatore,13.4,80243.83,3,25.8,Active
EMP1158,37,Female,Operations,Bengaluru,15.3,78947.5,4,8.4,Active
EMP1159,50,Female,Operations,Chennai,18.8,113211.14,2,15.0,Active
EMP1160,44,Male,IT,Pune,27.8,132735.94,3,38.2,Active
EMP1161,31,Female,Marketing,Chennai,0.6,27873.2,2,37.4,Active
EMP1162,55,Male,IT,Bengaluru,14.3,102148.52,4,34.0,Active
EMP1163,43,Male,HR,Pune,20.6,107808.42,2,41.9,Active
EMP1164,37,Female,Marketing,Pune,21.7,103446.6,4,27.8,Active
EMP1165,21,Female,IT,Coimbatore,20.8,117533.0,3,35.6,Active
EMP1166,35,Male,Marketing,Chennai,4.0,40793.98,4,49.1,Active
EMP1167,52,Male,Marketing,Coimbatore,9.0,75306.57,5,17.6,Active
EMP1168,29,Male,Finance,Mumbai,10.8,86290.97,2,10.6,Active
EMP1169,35,Male,IT,Chennai,24.1,131606.05,3,11.1,Active
EMP1170,48,Male,HR,Chennai,8.4,65293.29,4,35.2,Inactive
EMP1171,44,Female,Sales,Mumbai,6.3,73139.5,3,74.4,Active
EMP1172,55,Male,Operations,Bengaluru,28.7,134447.49,3,37.9,On Leave
EMP1173,42,Female,Sales,Bengaluru,0.3,28595.01,4,12.4,Active
EMP1174,47,Female,IT,Pune,29.9,151245.79,5,15.0,Active
EMP1175,39,Male,Sales,Hyderabad,20.3,124738.38,3,30.5,Active
EMP1176,32,Male,Sales,Coimbatore,24.9,116031.92,3,12.0,Active
EMP1177,40,Male,Marketing,Hyderabad,8.8,62908.3,3,23.3,Active
EMP1178,21,Male,IT,Pune,0.4,47731.57,2,17.5,Active
EMP1179,41,Female,Marketing,Hyderabad,22.1,111918.76,4,24.9,Active
EMP1180,21,Male,Sales,Chennai,25.0,116641.57,4,18.4,Active
EMP1181,30,Female,Operations,Chennai,22.2,120674.86,4,25.4,Active
EMP1182,52,Male,HR,Mumbai,4.3,66610.33,1,30.0,Active
EMP1183,59,Male,Sales,Mumbai,22.6,117669.05,3,26.7,Active
EMP1184,42,Male,Operations,Pune,23.1,107617.45,3,16.1,Active
EMP1185,38,Male,IT,Pune,19.8,99908.32,3,18.1,Active
EMP1186,52,Male,Operations,Pune,23.0,116563.81,4,35.9,Active
EMP1187,47,Male,Sales,Chennai,25.4,134731.02,2,2.3,Active
EMP1188,48,Female,IT,Hyderabad,18.4,111201.34,4,28.9,Active
EMP1189,38,Female,HR,Coimbatore,2.7,42430.77,4,16.2,Active
EMP1190,59,Male,Sales,Pune,14.6,83385.83,5,44.1,Active
EMP1191,49,Male,IT,Pune,2.3,42312.69,4,33.4,Active
EMP1192,38,Male,Sales,Chennai,12.2,86378.01,4,7.7,Active
EMP1193,28,Male,HR,Coimbatore,12.2,83010.17,3,14.2,Active
EMP1194,51,Male,Sales,Chennai,2.0,31634.16,2,31.8,Inactive
EMP1195,54,Male,IT,Coimbatore,10.5,92468.71,3,35.0,Active
EMP1196,27,Male,Operations,Chennai,3.3,50142.57,3,7.2,Active
EMP1197,56,Male,Operations,Hyderabad,24.2,129896.76,4,2.2,Active
EMP1198,38,Male,Operations,Pune,28.4,122662.98,4,14.3,Active
EMP1199,58,Male,Marketing,Bengaluru,2.2,31773.41,3,15.9,Active
EMP1200,29,Female,IT,Bengaluru,28.7,142258.25,3,10.5,Active
EMP1201,29,Male,Marketing,Pune,15.7,93972.28,2,20.3,Active
EMP1202,28,Male,IT,Pune,9.0,88870.89,4,20.4,Active
EMP1203,55,Female,IT,Pune,2.3,56698.63,4,29.4,Active
EMP1204,38,Female,HR,Pune,15.0,83558.55,4,13.0,Active
EMP1205,25,Female,Finance,Coimbatore,23.8,115089.05,3,4.4,Active
EMP1206,34,Female,Marketing,Hyderabad,21.2,119040.0,3,18.3,Active
EMP1207,48,Male,Sales,Bengaluru,1.5,34532.36,4,6.6,Active
EMP1208,50,Female,Finance,Mumbai,2.2,60727.75,4,29.6,Active
EMP1209,24,Female,IT,Bengaluru,12.1,83074.92,3,36.0,Active
EMP1210,59,Male,Operations,Bengaluru,8.9,77874.66,4,18.8,Active
EMP1211,40,Male,Finance,Chennai,7.0,69931.45,3,12.2,Active
EMP1212,45,Female,Finance,Pune,8.4,68304.04,4,11.7,Active
EMP1213,48,Male,IT,Pune,24.1,123194.83,4,32.7,Active
EMP1214,32,Male,Marketing,Pune,27.9,129922.74,4,27.6,Active
EMP1215,22,Male,Sales,Chennai,12.2,83126.53,3,32.0,Active
EMP1216,34,Male,IT,Hyderabad,27.2,138817.25,3,22.5,Active
EMP1217,42,Male,IT,Hyderabad,9.6,71849.51,4,14.5,Active
EMP1218,51,Female,Sales,Mumbai,14.3,85724.95,4,9.7,Active
EMP1219,43,Female,Sales,Hyderabad,6.8,61428.62,3,40.3,Active
EMP1220,40,Male,IT,Hyderabad,19.2,93170.13,4,17.1,Active
EMP1221,58,Female,Operations,Pune,29.4,140565.34,2,51.3,Active
EMP1222,24,Male,IT,Coimbatore,18.1,98512.23,5,28.3,Active
EMP1223,35,Male,Finance,Bengaluru,10.7,68223.34,4,74.3,Active
EMP1224,44,Female,Operations,Hyderabad,19.4,88401.25,3,14.5,Active
EMP1225,45,Female,Finance,Hyderabad,3.7,38598.86,3,55.6,Active
EMP1226,21,Female,Sales,Chennai,26.7,119606.42,1,56.5,Active
EMP1227,27,Female,Finance,Mumbai,15.1,87177.83,1,23.6,Active
EMP1228,51,Female,IT,Coimbatore,13.5,105876.07,3,12.1,Active
EMP1229,32,Female,Operations,Chennai,17.6,91392.96,4,14.4,Active
EMP1230,25,Male,Finance,Pune,18.7,106872.0,4,9.9,Active
EMP1231,58,Female,Operations,Bengaluru,2.2,44903.85,3,16.1,Active
EMP1232,32,Female,IT,Mumbai,20.5,115798.52,3,15.9,Active
EMP1233,59,Female,IT,Chennai,7.3,67930.45,3,35.7,Active
EMP1234,38,Male,IT,Hyderabad,21.4,108337.65,2,16.2,On Leave
EMP1235,22,Male,Sales,Hyderabad,24.7,135057.42,2,19.7,Active
EMP1236,30,Female,HR,Mumbai,24.1,131807.57,4,35.0,Active
EMP1237,35,Male,Operations,Hyderabad,16.6,78638.73,5,24.0,Active
EMP1238,50,Female,Finance,Chennai,15.6,86407.77,3,56.4,Active
EMP1239,37,Male,Operations,Chennai,4.3,46811.52,4,9.0,Inactive
EMP1240,24,Male,IT,Hyderabad,23.3,116833.7,5,33.3,Active
EMP1241,27,Female,Operations,Hyderabad,8.1,66397.72,2,26.6,Active
EMP1242,51,Male,Marketing,Pune,14.9,81323.82,4,4.6,Active
EMP1243,59,Male,Marketing,Bengaluru,8.5,82070.45,4,8.0,Active
EMP1244,54,Female,Marketing,Mumbai,4.0,58524.39,3,29.6,On Leave
EMP1245,26,Female,Marketing,Chennai,18.9,102850.59,3,38.4,Inactive
EMP1246,58,Male,Sales,Mumbai,1.6,50815.89,4,4.9,Active
EMP1247,54,Female,IT,Pune,22.5,130597.2,4,45.6,Active
EMP1248,35,Male,IT,Chennai,9.5,71738.42,2,14.1,Active
EMP1249,34,Female,Operations,Pune,0.0,27470.26,3,49.6,Active
EMP1250,26,Male,Sales,Pune,15.3,91175.14,2,35.3,Active
EMP1251,57,Female,Marketing,Coimbatore,1.4,46793.09,4,28.4,Active
EMP1252,52,Male,Finance,Hyderabad,8.3,70162.48,3,21.7,On Leave
EMP1253,23,Male,IT,Coimbatore,21.2,104584.03,4,25.5,Active
EMP1254,23,Male,IT,Mumbai,1.9,43227.4,3,25.8,Active
EMP1255,42,Female,Sales,Mumbai,25.2,124608.22,2,31.8,Active
EMP1256,42,Male,Finance,Hyderabad,0.1,39744.68,1,22.1,Inactive
EMP1257,30,Female,IT,Coimbatore,7.4,84680.34,3,35.7,Active
EMP1258,23,Female,Finance,Mumbai,22.2,106612.1,3,27.6,Active
EMP1259,32,Male,IT,Coimbatore,9.5,80294.71,3,17.4,Active
EMP1260,49,Male,Sales,Hyderabad,3.1,59762.9,1,27.1,Active
EMP1261,37,Male,IT,Chennai,10.8,98971.6,3,18.4,On Leave
EMP1262,27,Female,Marketing,Pune,8.1,60114.82,3,37.6,Active
EMP1263,33,Male,HR,Pune,25.3,125481.44,3,41.0,Active
EMP1264,22,Male,Finance,Coimbatore,9.4,77458.08,4,61.8,Active
EMP1265,24,Female,IT,Mumbai,23.7,127513.85,4,23.0,Active
EMP1266,30,Female,IT,Coimbatore,26.8,136009.24,5,10.2,Active
EMP1267,59,Male,Finance,Coimbatore,13.0,88987.8,2,34.3,Active
EMP1268,44,Male,Finance,Bengaluru,27.3,115292.03,3,20.4,Active
EMP1269,37,Female,Sales,Pune,11.3,82006.56,3,19.4,On Leave
EMP1270,26,Female,HR,Hyderabad,28.9,135159.42,3,14.4,Active
EMP1271,39,Female,Sales,Coimbatore,2.7,44670.2,4,14.6,Active
EMP1272,25,Female,Operations,Bengaluru,20.6,122474.9,3,32.0,Active
EMP1273,52,Male,Marketing,Bengaluru,14.8,81400.53,3,16.8,Inactive
EMP1274,30,Male,IT,Pune,11.6,80375.39,3,18.1,Active
EMP1275,29,Male,Finance,Pune,19.0,122432.43,5,25.3,Active
EMP1276,47,Male,IT,Pune,21.1,110193.51,5,28.7,Active
EMP1277,33,Female,IT,Hyderabad,0.1,38949.08,3,7.8,Active
EMP1278,39,Male,Operations,Bengaluru,5.0,50323.8,2,15.6,Active
EMP1279,41,Male,IT,Mumbai,21.4,124625.88,4,14.1,On Leave
EMP1280,44,Female,Finance,Hyderabad,20.0,111662.42,5,14.1,On Leave
EMP1281,58,Male,Sales,Chennai,29.0,128159.0,3,21.6,On Leave
EMP1282,24,Male,Sales,Coimbatore,22.8,112542.65,3,20.6,Active
EMP1283,44,Male,Sales,Pune,28.5,131891.16,5,24.7,On Leave
EMP1284,55,Female,IT,Bengaluru,21.1,116232.23,4,22.3,On Leave
EMP1285,23,Female,HR,Coimbatore,8.9,67556.75,3,19.4,On Leave
EMP1286,24,Male,Finance,Hyderabad,3.2,54545.65,3,6.3,Active
EMP1287,57,Male,IT,Chennai,23.5,111041.91,5,13.4,Active
EMP1288,60,Female,HR,Hyderabad,19.3,109061.53,4,58.1,Active
EMP1289,55,Female,IT,Hyderabad,1.4,49920.55,4,44.0,Inactive
EMP1290,51,Female,IT,Mumbai,10.8,91876.26,4,63.3,Active
EMP1291,45,Female,Finance,Coimbatore,28.7,144003.59,2,20.0,Active
EMP1292,60,Female,IT,Mumbai,15.0,104310.58,4,13.0,On Leave
EMP1293,33,Male,Sales,Hyderabad,13.0,86232.36,3,42.5,Active
EMP1294,24,Male,Sales,Chennai,13.7,95719.81,5,30.6,Active
EMP1295,34,Male,Marketing,Bengaluru,6.3,61228.01,3,16.7,On Leave
EMP1296,33,Female,IT,Bengaluru,11.1,81066.68,4,35.3,On Leave
EMP1297,47,Female,IT,Coimbatore,11.1,100029.48,3,19.5,Active
EMP1298,26,Male,IT,Pune,1.6,55712.3,3,16.1,Inactive
EMP1299,37,Male,Sales,Pune,23.0,122089.96,2,19.2,Active
EMP1300,56,Male,Sales,Bengaluru,12.5,70539.56,4,11.0,Active
EMP1301,60,Female,IT,Hyderabad,24.7,119143.54,4,18.8,Active
EMP1302,55,Female,Operations,Hyderabad,25.5,125591.72,4,40.2,Active
EMP1303,37,Female,IT,Mumbai,6.4,66564.17,3,30.1,Active
EMP1304,22,Female,Sales,Coimbatore,19.7,101037.02,1,25.7,Active
EMP1305,33,Female,Sales,Mumbai,14.2,87827.86,5,15.9,On Leave
EMP1306,22,Female,Operations,Pune,26.4,139109.02,4,48.3,Active
EMP1307,48,Female,Sales,Bengaluru,6.5,65313.22,4,35.2,Inactive
EMP1308,46,Male,Marketing,Hyderabad,20.3,96921.93,4,14.9,Active
EMP1309,42,Male,HR,Bengaluru,18.2,95807.93,4,6.8,Active
EMP1310,23,Male,Marketing,Chennai,8.9,59710.27,3,22.7,On Leave
EMP1311,55,Male,IT,Bengaluru,4.1,54248.4,4,30.3,Inactive
EMP1312,32,Female,Operations,Chennai,19.5,98941.07,4,14.4,Active
EMP1313,44,Male,Sales,Mumbai,22.2,110878.84,4,27.7,Active
EMP1314,25,Female,Marketing,Mumbai,9.5,58208.92,4,17.5,Active
EMP1315,40,Male,Finance,Pune,19.3,106528.76,1,12.3,Active
EMP1316,59,Male,Sales,Bengaluru,11.9,74165.14,3,24.6,Inactive
EMP1317,59,Female,Finance,Bengaluru,21.4,91464.41,1,13.6,Active
EMP1318,33,Male,Marketing,Chennai,6.0,72423.78,2,31.0,Active
EMP1319,32,Male,IT,Mumbai,26.7,145160.16,4,35.1,Active
EMP1320,33,Male,IT,Chennai,8.6,70089.59,4,39.2,Active
EMP1321,30,Female,IT,Mumbai,11.0,81650.55,2,13.8,Active
EMP1322,53,Male,IT,Chennai,1.7,39576.77,3,10.1,Active
EMP1323,60,Female,Operations,Mumbai,3.3,59115.78,5,25.3,Active
EMP1324,36,Female,IT,Chennai,15.5,112428.31,4,40.5,Active
EMP1325,55,Female,Operations,Mumbai,8.0,63253.55,3,32.6,Active
EMP1326,23,Female,HR,Coimbatore,25.1,129038.25,4,14.2,Active
EMP1327,25,Male,IT,Chennai,0.4,45802.29,3,15.0,Active
EMP1328,46,Male,Marketing,Bengaluru,11.4,64206.2,2,17.6,On Leave
EMP1329,31,Female,Sales,Pune,10.1,69055.41,2,39.2,Active
EMP1330,27,Male,Finance,Coimbatore,0.6,43155.42,2,26.6,Active
EMP1331,30,Male,Sales,Coimbatore,3.7,46313.62,3,25.6,On Leave
EMP1332,54,Male,Sales,Chennai,12.4,78650.77,5,2.7,Active
EMP1333,23,Female,IT,Pune,14.8,94068.8,4,22.2,Active
EMP1334,28,Male,Operations,Bengaluru,12.1,75702.97,3,41.3,Active
EMP1335,51,Male,Operations,Coimbatore,15.9,90068.07,3,39.1,Active
EMP1336,31,Female,Sales,Bengaluru,17.9,91165.16,3,28.2,Active
EMP1337,27,Female,IT,Mumbai,0.3,38313.87,4,14.4,Active
EMP1338,22,Male,Sales,Pune,13.9,75373.33,4,12.8,Active
EMP1339,26,Male,IT,Hyderabad,28.9,151972.52,3,20.4,Active
EMP1340,52,Female,IT,Mumbai,15.6,80754.82,1,41.2,On Leave
EMP1341,40,Female,IT,Pune,20.3,123278.72,4,8.3,Active
EMP1342,54,Female,Finance,Chennai,9.4,83990.8,3,21.5,Active
EMP1343,36,Male,Operations,Chennai,23.2,112782.56,3,32.4,Inactive
EMP1344,45,Male,Sales,Bengaluru,23.2,97374.9,4,35.9,Active
EMP1345,32,Female,Marketing,Coimbatore,15.6,86709.52,3,39.8,Active
EMP1346,27,Female,Finance,Hyderabad,29.3,142036.53,3,22.2,On Leave
EMP1347,59,Male,HR,Chennai,3.8,38215.21,3,4.6,Active
EMP1348,37,Male,HR,Pune,0.5,30628.25,3,29.8,Active
EMP1349,31,Female,Operations,Coimbatore,23.1,127091.56,5,17.8,Inactive
EMP1350,26,Male,IT,Coimbatore,24.2,133019.42,5,13.4,Active
EMP1351,43,Male,Operations,Pune,3.6,39203.49,5,6.1,Active
EMP1352,47,Male,Sales,Coimbatore,8.0,52219.21,4,18.5,Inactive
EMP1353,26,Male,Finance,Chennai,0.5,39133.86,3,14.1,Inactive
EMP1354,58,Male,Sales,Pune,8.8,66092.35,4,15.2,On Leave
EMP1355,22,Female,Finance,Pune,23.2,125169.59,5,22.6,Active
EMP1356,42,Male,Operations,Bengaluru,15.5,83967.47,3,16.5,Active
